transaction_id,user_id,transaction_date,region,product_category,sale_amount,city
T929,U280,2024-05-12,West,Beauty,1501.48,Mumbai
T440,U127,2024-06-13,South,Beauty,1933.97,Bengaluru
T926,U213,2024-04-26,South,Furniture,31055.48,Bengaluru
T831,U5,2024-01-13,North,Electronics,1444.38,Lucknow
T1861,U191,2024-05-23,West,Grocery,1164.2,Surat
T1674,U286,2024-02-22,East,Electronics,4219.65,Bhubaneswar
T1781,U15,2024-03-24,South,Sports,7439.25,Kochi
T1288,U28,2024-03-17,East,Beauty,1896.74,Kolkata
T385,U72,2024-06-24,West,Electronics,5335.45,Ahmedabad
T705,U130,2024-03-28,South,Beauty,899.13,Hyderabad
T2046,U186,2024-01-18,North,Electronics,7279.0,Jaipur
T991,U233,2024-01-04,West,Grocery,1575.27,Pune
T985,U20,2024-05-06,South,Sports,6637.9,Chennai
T1172,U189,2024-05-07,South,Furniture,29109.94,Kochi
T24,U186,2024-03-08,West,Beauty,2846.15,Pune
T661,U184,2024-05-04,North,Beauty,350.87,Lucknow
T813,U172,2024-03-27,South,Electronics,43554.43,Kochi
T332,U152,2024-03-20,East,Grocery,966.8,Kolkata
T488,U162,2024-04-23,North,Furniture,17045.4,Lucknow
T1628,U27,2024-05-14,East,Furniture,58663.98,Bhubaneswar
T1711,U1,2024-01-09,East,Clothing,3969.26,Patna
T70,U195,2024-06-24,East,Beauty,972.75,Bhubaneswar
T1300,U176,2024-03-12,West,Electronics,12250.67,Pune
T1887,U218,2024-06-16,North,Beauty,2304.02,Lucknow
T2051,U26,2024-02-10,South,Clothing,3913.65,Kochi
T374,U9,2024-05-27,South,Electronics,45943.42,
T406,U246,2024-05-13,South,Clothing,3567.84,Chennai
T1627,U221,2024-02-18,South,Beauty,1968.86,Bengaluru
T99,U178,2024-05-14,North,Beauty,1977.88,Delhi
T1295,U14,2024-04-17,North,Electronics,5583.14,Jaipur
T789,U278,2024-03-15,West,Sports,1606.44,Surat
T1638,U107,2024-04-04,South,Furniture,5340.98,Chennai
T1532,U108,2024-05-04,West,Sports,4900.5,Ahmedabad
T1951,U253,2024-04-09,North,Sports,4995.34,Chandigarh
T1743,U82,2024-02-04,West,Sports,3889.84,Surat
T1509,U99,2024-02-14,West,Electronics,43285.33,Pune
T1187,U70,2024-01-07,West,Sports,7768.58,Mumbai
T298,U202,2024-03-26,North,Grocery,414.13,Lucknow
T1355,U259,2024-03-14,South,Clothing,1195.39,Bengaluru
T768,U138,2024-04-07,West,Grocery,593.4,Pune
T865,U244,2024-04-14,South,Beauty,1840.3,Chennai
T672,U162,2024-04-06,West,Grocery,1575.61,Ahmedabad
T270,U256,2024-05-13,West,Clothing,3579.38,Ahmedabad
T1911,U97,2024-03-07,East,Clothing,3548.28,Patna
T2050,U172,2024-01-06,South,Clothing,1049.1,Kochi
T547,U147,2024-05-12,South,Furniture,39632.47,Hyderabad
T1810,U76,2024-05-16,East,Furniture,1915.22,Kolkata
T1183,U175,2024-02-07,East,Sports,7860.16,Kolkata
T1059,U145,2024-03-25,South,Clothing,4620.36,Kochi
T1065,U108,2024-02-03,South,Electronics,1430.92,Chennai
T1210,U104,2024-04-14,West,Furniture,21137.88,Pune
T1902,U163,2024-06-06,North,Sports,3314.91,Delhi
T947,U140,2024-03-09,North,Clothing,3340.85,Delhi
T2088,U150,2024-06-20,West,Furniture,5868.1,Ahmedabad
T674,U246,2024-04-15,North,Furniture,33548.64,
T2118,U148,2024-02-24,West,Electronics,38138.3,Surat
T1885,U119,2024-02-03,East,Grocery,961.42,Kolkata
T1496,U154,2024-03-14,East,Clothing,721.74,Bhubaneswar
T379,U283,2024-04-02,West,Electronics,25242.99,Pune
T514,U73,2024-01-28,North,Clothing,3581.78,Delhi
T464,U31,2024-04-17,North,Furniture,42406.83,Chandigarh
T512,U120,2024-05-08,West,Electronics,16920.83,Surat
T216,U171,2024-02-03,West,Clothing,1885.28,Pune
T1260,U43,2024-06-17,East,Clothing,2794.11,Kolkata
T1817,U94,2024-06-25,West,Electronics,29880.89,Pune
T579,U93,2024-01-16,North,Clothing,3245.6,Jaipur
T828,U133,2024-05-16,East,Sports,5395.85,Bhubaneswar
T1469,U99,2024-06-12,East,Grocery,646.39,Patna
T195,U243,2024-01-03,West,Furniture,6697.3,Mumbai
T1523,U61,2024-04-03,South,Beauty,2800.86,Kochi
T169,U73,2024-02-28,South,Electronics,39638.76,Hyderabad
T1351,U90,2024-04-08,East,Sports,3541.8,Bhubaneswar
T462,U68,2024-04-28,South,Beauty,2080.53,Hyderabad
T293,U47,2024-04-17,South,Grocery,1175.02,Bengaluru
T1650,U197,2024-04-07,North,Sports,6581.83,Lucknow
T266,U225,2024-01-05,West,Sports,3025.68,Pune
T1055,U185,2024-04-21,North,Clothing,1599.99,Delhi
T450,U120,2024-04-21,West,Electronics,11064.35,Mumbai
T258,U98,2024-03-12,West,Clothing,797.48,Ahmedabad
T402,U202,2024-03-04,East,Beauty,621.79,Bhubaneswar
T1170,U207,2024-03-21,East,Clothing,2556.06,Kolkata
T1745,U197,2024-04-03,West,Electronics,2352.2,Ahmedabad
T1703,U100,2024-04-21,West,Sports,5478.59,Ahmedabad
T1534,U151,2024-03-02,West,Grocery,1466.34,Ahmedabad
T1010,U37,2024-04-23,North,Clothing,2244.33,Delhi
T979,U89,2024-03-03,West,Grocery,1519.95,Ahmedabad
T198,U181,2024-01-19,East,Sports,3935.19,Kolkata
T2063,U198,2024-05-15,North,Grocery,1950.66,Delhi
T1369,U203,2024-04-04,East,Electronics,18150.53,Kolkata
T1257,U198,2024-01-09,West,Furniture,33634.14,Ahmedabad
T749,U75,2024-02-21,North,Sports,4956.63,Chandigarh
T1106,U294,2024-04-26,East,Sports,7669.84,Bhubaneswar
T1345,U36,2024-04-28,East,Grocery,633.32,Kolkata
T662,U225,2024-04-13,West,Grocery,1076.27,Surat
T2009,U217,2024-02-10,East,Grocery,1196.22,Patna
T527,U18,2024-03-01,North,Electronics,4172.92,Lucknow
T1850,U275,2024-02-06,South,Clothing,,Bengaluru
T1843,U149,2024-03-17,East,Electronics,28331.74,Patna
T962,U78,2024-06-11,South,Beauty,2152.06,Chennai
T976,U158,2024-01-15,East,Electronics,40981.11,Bhubaneswar
T638,U288,2024-02-24,South,Beauty,2374.49,Bengaluru
T2,U53,2024-06-24,West,Electronics,1974.96,
T1305,U2,2024-06-08,East,Beauty,718.1,Patna
T1980,U123,2024-02-16,East,Grocery,600.1,Patna
T1236,U271,2024-01-23,East,Furniture,2923.84,Patna
T1755,U149,2024-03-13,North,Grocery,1936.87,Delhi
T276,U283,2024-02-20,West,Clothing,2111.17,Mumbai
T902,U229,2024-05-12,North,Grocery,1431.54,
T1100,U87,2024-01-18,North,Furniture,,Delhi
T1840,U148,2024-04-15,North,Sports,,Jaipur
T1754,U61,2024-04-08,West,Electronics,11589.05,Ahmedabad
T851,U235,2024-02-14,South,Beauty,2232.46,Chennai
T952,U48,2024-01-20,East,Sports,1106.05,Bhubaneswar
T975,U24,2024-02-23,East,Grocery,,Kolkata
T231,U270,2024-01-21,South,Electronics,18448.58,Hyderabad
T136,U256,2024-06-15,West,Clothing,2836.25,Pune
T860,U186,2024-01-17,South,Furniture,33470.41,Bengaluru
T189,U228,2024-01-03,North,Electronics,6746.48,Jaipur
T457,U72,2024-01-19,South,Furniture,19555.72,Hyderabad
T2018,U83,2024-06-18,North,Grocery,1681.88,Jaipur
T715,U185,2024-02-21,West,Electronics,49842.45,Pune
T31,U143,2024-06-16,East,Grocery,1452.24,Bhubaneswar
T206,U227,2024-04-09,East,Electronics,17586.06,Bhubaneswar
T324,U279,2024-05-16,East,Furniture,17097.39,Bhubaneswar
T348,U215,2024-05-25,West,Grocery,153.24,Pune
T1076,U58,2024-03-04,South,Beauty,494.15,Chennai
T1141,U87,2024-01-13,South,Grocery,196.34,Hyderabad
T1226,U182,2024-01-02,West,Clothing,,Surat
T2003,U225,2024-01-20,North,Grocery,699.39,Lucknow
T773,U238,2024-06-26,West,Electronics,42255.54,Ahmedabad
T1105,U39,2024-05-07,North,Electronics,15217.35,Lucknow
T96,U189,2024-02-20,West,Clothing,718.87,Pune
T835,U81,2024-01-12,North,Sports,2523.26,Lucknow
T2053,U27,2024-04-16,South,Clothing,4854.7,Bengaluru
T296,U206,2024-01-19,East,Beauty,936.94,Patna
T1786,U138,2024-06-09,West,Clothing,2928.52,Mumbai
T1506,U135,2024-06-08,South,Furniture,42681.19,Bengaluru
T71,U281,2024-01-10,North,Furniture,47359.77,Jaipur
T964,U197,2024-06-27,South,Beauty,1652.38,
T1821,U92,2024-02-02,East,Beauty,906.94,Patna
T2056,U97,2024-03-07,East,Clothing,3548.28,Patna
T680,U123,2024-05-22,East,Grocery,903.52,Bhubaneswar
T53,U142,2024-01-01,North,Sports,7841.41,Jaipur
T1605,U133,2024-02-27,West,Furniture,21179.13,Mumbai
T59,U211,2024-06-28,East,Grocery,1579.0,Patna
T658,U286,2024-01-19,East,Furniture,23893.92,Patna
T1274,U11,2024-03-22,North,Electronics,40905.9,Jaipur
T544,U35,2024-01-13,South,Clothing,2694.5,Hyderabad
T1724,U55,2024-03-20,West,Beauty,1496.26,Ahmedabad
T1862,U13,2024-04-25,East,Clothing,2488.67,Patna
T765,U4,2024-05-12,East,Beauty,1367.61,Patna
T1281,U27,2024-03-14,South,Electronics,34168.59,Hyderabad
T2095,U197,2024-05-17,South,Sports,4010.05,Kochi
T627,U300,2024-04-17,East,Beauty,603.59,Bhubaneswar
T418,U102,2024-04-19,South,Electronics,35384.41,Kochi
T1019,U235,2024-01-03,South,Clothing,4799.63,Bengaluru
T62,U205,2024-03-09,West,Clothing,3279.11,Ahmedabad
T333,U233,2024-06-20,North,Sports,4461.49,Chandigarh
T1611,U65,2024-06-15,West,Grocery,1496.5,Mumbai
T225,U89,2024-01-08,South,Beauty,1615.97,Kochi
T1895,U189,2024-03-17,West,Electronics,32537.3,Ahmedabad
T2085,U197,2024-04-07,North,Sports,6581.83,Lucknow
T748,U250,2024-06-15,West,Beauty,930.92,Surat
T2058,U276,2024-05-07,South,Sports,6515.63,Hyderabad
T1370,U89,2024-01-13,North,Furniture,13553.31,Delhi
T2028,U126,2024-06-27,South,Beauty,1859.88,Chennai
T1658,U216,2024-06-25,South,Clothing,1151.12,Hyderabad
T1520,U51,2024-01-18,North,Sports,3872.46,Lucknow
T311,U127,2024-03-18,North,Clothing,3901.64,Jaipur
T1977,U42,2024-05-19,South,Clothing,3127.1,Chennai
T2008,U174,2024-02-20,North,Furniture,12903.76,Lucknow
T1918,U18,2024-03-23,West,Electronics,,Ahmedabad
T358,U170,2024-06-03,South,Electronics,27013.96,Hyderabad
T354,U254,2024-01-12,South,Sports,3418.15,Hyderabad
T2154,U198,2024-03-09,East,Electronics,29345.61,Patna
T323,U149,2024-01-01,North,Clothing,1565.9,Delhi
T1687,U128,2024-01-08,West,Electronics,28973.91,Mumbai
T850,U105,2024-01-06,South,Sports,2700.43,Kochi
T1265,U289,2024-01-10,West,Sports,1115.37,Surat
T762,U188,2024-04-09,East,Electronics,504.57,Patna
T601,U149,2024-03-26,North,Sports,1059.82,Chandigarh
T2134,U94,2024-02-09,South,Sports,7316.83,Kochi
T1516,U283,2024-02-11,North,Sports,6263.65,Lucknow
T1775,U71,2024-05-08,North,Electronics,18933.3,Jaipur
T430,U141,2024-02-18,North,Furniture,34373.38,Jaipur
T1644,U112,2024-01-11,East,Electronics,36523.32,Kolkata
T1222,U65,2024-05-18,North,Electronics,25827.74,Jaipur
T126,U77,2024-03-27,East,Electronics,8713.18,Kolkata
T80,U259,2024-04-27,South,Sports,6912.74,Bengaluru
T1562,U69,2024-01-02,North,Grocery,603.5,Lucknow
T963,U252,2024-04-14,South,Beauty,754.96,Chennai
T1424,U155,2024-06-18,South,Furniture,57348.02,Bengaluru
T288,U164,2024-06-28,North,Grocery,1526.12,Chandigarh
T319,U3,2024-05-06,South,Furniture,39381.78,Kochi
T1063,U72,2024-04-20,North,Sports,2541.77,Jaipur
T263,U219,2024-02-23,South,Furniture,3498.95,Hyderabad
T19,U240,2024-05-09,West,Sports,7095.59,Mumbai
T1157,U226,2024-01-07,East,Grocery,382.62,Kolkata
T364,U241,2024-03-07,North,Furniture,,Lucknow
T510,U181,2024-05-19,East,Grocery,1676.66,
T1736,U228,2024-01-12,East,Sports,3748.05,Patna
T289,U264,2024-05-04,North,Furniture,8228.79,Jaipur
T93,U42,2024-04-01,West,Grocery,1307.29,Ahmedabad
T663,U70,2024-06-13,North,Clothing,3450.99,Jaipur
T1838,U93,2024-03-27,East,Sports,3957.72,Patna
T1326,U120,2024-03-21,West,Electronics,15078.63,Ahmedabad
T1495,U4,2024-02-25,North,Furniture,24326.17,Jaipur
T2086,U248,2024-04-07,North,Clothing,4335.13,Jaipur
T1975,U51,2024-04-19,South,Furniture,12143.62,Kochi
T1949,U19,2024-05-04,North,Beauty,2242.17,
T33,U50,2024-06-14,North,Furniture,28554.46,Chandigarh
T966,U47,2024-03-18,North,Furniture,45866.73,Delhi
T1794,U133,2024-03-01,North,Beauty,780.62,Delhi
T799,U50,2024-01-24,East,Furniture,12178.16,Bhubaneswar
T1660,U232,2024-02-20,North,Grocery,1161.3,Chandigarh
T1319,U165,2024-06-12,South,Furniture,16831.79,Kochi
T1333,U120,2024-05-19,South,Clothing,,Kochi
T173,U238,2024-06-10,South,Grocery,109.79,Chennai
T1437,U18,2024-05-11,North,Clothing,4984.87,Delhi
T470,U178,2024-05-17,North,Clothing,809.27,Jaipur
T616,U229,2024-03-04,South,Electronics,20470.26,Chennai
T1336,U5,2024-04-26,North,Grocery,849.91,Lucknow
T1737,U5,2024-02-12,East,Sports,4271.69,Patna
T1938,U247,2024-01-09,South,Grocery,808.47,Bengaluru
T2089,U217,2024-06-15,North,Sports,1934.42,Lucknow
T134,U130,2024-03-04,South,Sports,6974.53,Chennai
T1714,U182,2024-02-26,South,Furniture,58047.5,Kochi
T635,U13,2024-04-05,West,Grocery,548.62,Mumbai
T1937,U197,2024-06-06,South,Clothing,1693.24,
T739,U68,2024-05-22,East,Sports,2269.1,Kolkata
T727,U294,2024-03-06,East,Sports,1717.38,Patna
T205,U26,2024-06-03,North,Sports,,Chandigarh
T1757,U205,2024-05-02,West,Clothing,,Surat
T1970,U57,2024-05-10,East,Sports,,Kolkata
T1640,U231,2024-02-06,North,Grocery,1326.14,Delhi
T1721,U72,2024-05-10,East,Beauty,,Bhubaneswar
T1557,U66,2024-02-25,South,Clothing,2572.19,Hyderabad
T30,U31,2024-02-03,West,Electronics,25950.73,Ahmedabad
T2157,U196,2024-06-09,East,Grocery,662.04,Patna
T1872,U269,2024-04-05,South,Electronics,15189.18,Kochi
T459,U146,2024-06-01,North,Beauty,1860.09,Jaipur
T1176,U269,2024-01-10,South,Electronics,45406.78,Kochi
T1958,U96,2024-03-17,West,Grocery,1362.85,Surat
T1474,U157,2024-05-27,South,Beauty,1111.81,Chennai
T372,U192,2024-01-20,South,Electronics,827.31,Kochi
T862,U27,2024-04-10,North,Clothing,3206.97,Chandigarh
T783,U183,2024-06-05,West,Furniture,14727.8,Pune
T1701,U11,2024-02-14,East,Grocery,727.24,Bhubaneswar
T1298,U23,2024-01-05,North,Beauty,2883.25,Chandigarh
T1468,U74,2024-05-07,West,Sports,5619.9,Ahmedabad
T2004,U66,2024-05-04,South,Clothing,2869.52,Chennai
T493,U128,2024-03-13,West,Clothing,4136.43,Ahmedabad
T859,U84,2024-06-24,West,Electronics,35458.22,Mumbai
T668,U282,2024-04-21,West,Sports,678.8,Ahmedabad
T499,U222,2024-06-13,South,Furniture,41309.56,Chennai
T718,U287,2024-05-12,North,Grocery,1220.6,Lucknow
T381,U118,2024-02-28,South,Electronics,46245.88,Hyderabad
T511,U253,2024-05-10,East,Electronics,4967.74,Patna
T2079,U28,2024-01-10,East,Furniture,24363.64,Patna
T843,U75,2024-06-01,North,Furniture,18897.54,Chandigarh
T814,U117,2024-06-21,West,Electronics,15586.78,Surat
T1636,U297,2024-01-04,South,Electronics,7520.85,Chennai
T1797,U145,2024-02-01,North,Clothing,4880.47,Lucknow
T1831,U20,2024-04-04,North,Beauty,2017.28,Jaipur
T202,U206,2024-01-05,West,Sports,,Mumbai
T1559,U197,2024-04-18,South,Beauty,1655.02,Kochi
T855,U147,2024-04-06,South,Beauty,2765.2,Hyderabad
T1819,U261,2024-06-19,North,Grocery,608.75,Delhi
T105,U167,2024-02-16,East,Clothing,,Patna
T1537,U105,2024-05-21,South,Furniture,14671.67,Bengaluru
T505,U258,2024-03-13,North,Electronics,16284.44,Jaipur
T1801,U17,2024-06-24,East,Sports,765.79,Patna
T563,U157,2024-06-23,North,Furniture,51243.58,Chandigarh
T112,U275,2024-06-06,East,Sports,3950.96,Kolkata
T1456,U276,2024-02-13,West,Beauty,2470.64,Surat
T890,U13,2024-04-17,East,Clothing,4633.46,Kolkata
T955,U39,2024-06-15,North,Sports,7241.62,Chandigarh
T1111,U93,2024-01-21,East,Furniture,,Bhubaneswar
T1738,U263,2024-01-06,East,Sports,5795.79,Patna
T669,U51,2024-02-24,South,Clothing,815.43,Hyderabad
T1241,U251,2024-01-04,North,Electronics,21169.97,Delhi
T827,U12,2024-03-07,East,Beauty,1617.47,Kolkata
T856,U265,2024-02-15,South,Sports,4080.16,Chennai
T943,U60,2024-01-06,South,Furniture,18780.66,Kochi
T1292,U287,2024-01-10,South,Electronics,31056.45,Kochi
T1342,U198,2024-03-07,East,Sports,4266.51,Patna
T284,U296,2024-03-21,East,Furniture,37468.4,Bhubaneswar
T1428,U70,2024-05-21,South,Sports,2762.49,Chennai
T522,U46,2024-06-22,North,Electronics,13628.02,Chandigarh
T162,U152,2024-06-10,West,Clothing,238.87,Surat
T108,U252,2024-04-26,West,Clothing,1263.66,Mumbai
T414,U232,2024-03-03,North,Sports,1053.42,Delhi
T744,U131,2024-04-27,West,Sports,2777.05,Surat
T1264,U109,2024-05-27,North,Grocery,1483.58,Delhi
T845,U137,2024-05-19,East,Grocery,477.21,Bhubaneswar
T608,U67,2024-04-16,West,Furniture,3712.37,Surat
T774,U75,2024-01-09,South,Beauty,1463.43,Chennai
T626,U259,2024-02-16,West,Beauty,2812.39,Mumbai
T1453,U43,2024-01-16,East,Beauty,1761.65,Kolkata
T821,U269,2024-02-08,West,Furniture,20081.29,Ahmedabad
T1875,U191,2024-05-20,North,Furniture,13426.41,Chandigarh
T1338,U17,2024-02-05,North,Furniture,13048.07,Chandigarh
T913,U167,2024-05-04,South,Clothing,4788.24,Bengaluru
T410,U266,2024-05-19,East,Clothing,2077.44,Patna
T617,U19,2024-05-18,West,Beauty,2893.2,Mumbai
T1750,U72,2024-01-12,South,Clothing,1089.46,Chennai
T1321,U232,2024-02-13,East,Furniture,53433.83,Patna
T923,U97,2024-05-13,North,Grocery,591.17,Chandigarh
T35,U56,2024-02-07,East,Furniture,9270.76,Bhubaneswar
T78,U266,2024-04-02,East,Furniture,8867.01,Kolkata
T1598,U56,2024-04-25,South,Furniture,20394.52,Bengaluru
T27,U103,2024-06-10,South,Furniture,54077.23,Hyderabad
T1204,U117,2024-01-18,East,Clothing,4969.58,Patna
T1645,U65,2024-03-09,South,Electronics,17753.39,Bengaluru
T88,U280,2024-05-08,South,Clothing,2292.01,Bengaluru
T1772,U183,2024-02-15,North,Beauty,948.78,Lucknow
T1860,U274,2024-05-08,South,Furniture,43925.89,Chennai
T1392,U146,2024-04-18,South,Clothing,855.95,Chennai
T745,U185,2024-03-18,North,Electronics,,Lucknow
T2140,U114,2024-03-08,North,Clothing,1984.08,Chandigarh
T1354,U112,2024-04-14,West,Electronics,37892.14,Ahmedabad
T624,U202,2024-02-15,East,Clothing,717.28,
T1849,U171,2024-03-25,West,Beauty,710.34,Mumbai
T1908,U192,2024-04-03,East,Sports,5192.19,Patna
T1135,U70,2024-01-13,East,Clothing,1705.86,Bhubaneswar
T1766,U225,2024-01-20,North,Grocery,699.39,Lucknow
T300,U171,2024-04-17,South,Beauty,2690.08,Bengaluru
T782,U128,2024-02-16,West,Sports,621.41,Ahmedabad
T1173,U289,2024-05-14,West,Clothing,3146.57,Surat
T360,U287,2024-02-16,East,Clothing,4793.69,Patna
T2104,U120,2024-06-10,East,Electronics,1687.35,Kolkata
T649,U185,2024-03-07,South,Electronics,33612.45,Chennai
T461,U58,2024-02-16,West,Clothing,4682.84,Mumbai
T378,U42,2024-06-28,West,Furniture,23376.58,Mumbai
T310,U273,2024-03-18,North,Beauty,1504.12,Lucknow
T275,U122,2024-04-01,North,Furniture,48416.04,Lucknow
T1368,U168,2024-03-18,East,Grocery,1869.97,Bhubaneswar
T1158,U241,2024-03-06,South,Electronics,49762.49,Kochi
T2016,U276,2024-02-11,North,Beauty,875.29,Lucknow
T1340,U292,2024-04-21,North,Grocery,226.54,Delhi
T2066,U174,2024-06-08,West,Clothing,2519.0,Ahmedabad
T132,U210,2024-03-11,West,Clothing,2175.9,Pune
T1791,U66,2024-02-21,East,Beauty,2002.34,Kolkata
T67,U1,2024-05-26,East,Furniture,5128.45,Patna
T1530,U61,2024-02-08,West,Clothing,387.64,Pune
T2099,U94,2024-01-13,South,Clothing,4211.4,Kochi
T247,U271,2024-04-04,North,Clothing,784.87,Jaipur
T197,U182,2024-06-25,South,Clothing,3081.97,Chennai
T1993,U289,2024-03-23,North,Sports,1392.67,Lucknow
T1624,U136,2024-03-27,South,Electronics,45059.27,Bengaluru
T1751,U271,2024-04-07,East,Furniture,30550.17,Bhubaneswar
T1683,U221,2024-02-05,South,Beauty,1067.84,Kochi
T489,U39,2024-02-05,West,Electronics,8636.56,Pune
T575,U300,2024-03-15,West,Electronics,43386.47,Surat
T95,U65,2024-04-22,West,Furniture,42268.43,Pune
T1046,U140,2024-04-06,South,Grocery,388.29,Bengaluru
T1061,U287,2024-05-23,West,Furniture,55045.84,Surat
T816,U79,2024-01-22,South,Beauty,1768.24,Kochi
T1365,U128,2024-03-08,East,Electronics,21373.3,Kolkata
T1484,U273,2024-06-04,South,Beauty,651.53,Chennai
T1888,U124,2024-05-13,South,Sports,3874.65,Kochi
T933,U6,2024-04-15,South,Furniture,21821.96,Hyderabad
T1919,U244,2024-03-11,West,Clothing,1670.12,Pune
T1316,U168,2024-02-02,North,Beauty,2908.31,Jaipur
T755,U243,2024-05-02,West,Beauty,2318.49,Surat
T880,U166,2024-01-04,North,Furniture,43739.4,Lucknow
T1827,U65,2024-04-10,West,Furniture,53443.91,Mumbai
T1480,U258,2024-03-09,South,Clothing,3251.05,Bengaluru
T1286,U50,2024-01-16,South,Beauty,2411.94,Chennai
T279,U94,2024-02-14,West,Beauty,543.74,Mumbai
T576,U299,2024-05-20,West,Grocery,1010.95,Surat
T90,U274,2024-01-13,West,Sports,3514.61,Mumbai
